Charge,Hydrophobicity,Hydrophobic_Moment,Instability_Index,Isoelectric_Point,Aliphatic_Index,Hydrophilicity,AA_A,AA_C,AA_D,AA_E,AA_F,AA_G,AA_H,AA_I,AA_K,AA_L,AA_M,AA_N,AA_P,AA_Q,AA_R,AA_S,AA_T,AA_V,AA_W,AA_Y,Aromatic_Ratio,Positive_Charge_Ratio,Negative_Charge_Ratio
4.602095466827798,-0.4534827045690324,0.622560010009065,37.422608269512324,7.902740900804108,120.16706704827519,0.27617963305112986,0.0,0.05775019791403338,0.06661105224531427,0.0,0.08125373523850074,0.0,0.0,0.07740226995826649,0.11675513680747972,0.0,0.01569291199569101,0.0,0.01822902590428095,0.042809048718534415,0.0,0.0,0.007566278866251674,0.028486764946069103,0.016834960036116585,0.03187995258280937,0.0,0.1470890133357507,0.12216871595330295
2.6083356640760966,-0.5639529609895688,0.5814131453751067,21.781330739583296,9.200103535953714,78.48506593388582,0.36570480686710083,0.048007675883335925,0.06585498968960639,0.0667255984983551,0.038127790376600065,0.075431243946213,0.0,0.018193065127072035,0.12141693397216599,0.10443086099319229,0.07507481744843088,0.01762293124573231,0.0,0.04528555380587133,0.010035560647788867,0.2796389236041392,0.02517753939016521,0.012921034058088185,0.07219878299460411,0.10503836895676576,0.0,0.0,0.14252585537163978,0.03595420600863189
3.6284958718798084,-0.09163410541696437,0.3860263624824464,51.16077864097669,9.358230307674342,124.60635549383049,0.6003371842721582,0.05256326675165453,0.11873814501825161,0.032535675197977044,0.0,0.030643567140401083,0.07618660503530117,0.03647841438184514,0.0,0.0055996133650661195,0.14220281699585718,0.0,0.014299760588200988,0.0,0.05250565388387286,0.43424811655639695,0.0,0.042714008347014526,0.04062610982408641,0.03326192228693234,0.0,0.13191802568521704,0.22031343241228477,0.09368914860224631
0.8667493585706465,-0.3976389489616442,0.38906305898345656,42.398240091344015,10.112185870570565,103.26244596285305,0.3521889250755581,0.121235185707883,0.0,0.0,0.0068652497369072266,0.08634583248177029,0.010477327376192475,0.001926808672032411,0.039616224613252836,0.05499627209286054,0.005552152628559404,0.027846255824420015,0.04581419547550229,0.24628974561464284,0.0695159602914187,0.18273699494828127,0.0,0.0,0.03610480527971148,0.0,0.0,0.2273466093876525,0.2317096102430211,0.006709576055034708
9.029398538939132,0.0808703851164782,0.6304975678436913,25.570954370647772,7.60220326322176,98.2822862940534,-0.2035316262407899,0.0,0.0,0.08366377976151361,0.005410549400028202,0.0025481779099724156,0.07752633069320938,0.067064264170208,0.05561819096936026,0.26672092035767275,0.011534338818805542,0.0,0.06934262961761378,0.0,0.06898023816912016,0.1814652350760674,0.05901931429008934,0.0,0.0,0.0816177575807393,0.0,0.039179837033616174,0.31374064664244067,0.10396859450809148
5.603585727889947,0.5105612568746952,0.6403797598572369,40.53756987054049,10.200035286734286,31.160516126362324,0.37745920208154204,0.0,0.0,0.0,0.01803855935418248,0.013247135240452162,0.2765577014264379,0.05329564413346395,0.004815074469491969,0.0,0.2178396953420133,0.03516932857633383,0.0407204141009601,0.36743556539674377,0.07721954728830788,0.34813163449285056,0.0,0.054465504834195426,0.028843282752392077,0.013103573651388572,0.0,0.0,0.5124630220912495,0.06341163897712525
4.257613324342425,0.7590982465903684,0.6326955770236657,57.83573078578577,8.184748386481688,101.47059822823938,0.13564729077784288,0.0,0.0,0.04710463296599481,0.009717550187108404,0.11990459361531419,0.15724136584806386,0.024150481214686745,0.08461558402096947,0.2517901961221221,0.12614274144002807,0.03245858889824205,0.0,0.10977658005502797,0.03392816844691501,0.45533979112575773,0.04978932695767776,0.04642981506708671,0.00031423107299598935,0.09392506052168899,0.0,0.0,0.20755528835081,0.10506451318446217
9.061901080648981,-0.49853554358559693,0.88874928133993,19.105622429552724,8.611732959852562,96.1597191964033,0.3616489969184814,0.006509684208763869,0.03332000037972636,0.028874839282868735,0.015983497737820797,0.0,0.2906116429642638,0.0,0.03043205366643737,0.0,0.1650872630132078,0.0,0.0,0.0,0.02502622248410246,0.25686333127135197,0.02425285466841133,0.0,0.10434954863814752,0.15714981529227717,0.02172162111112492,0.13212988112634072,0.4546424889528016,0.14037161252140604
8.814511372350463,0.05683744287857795,0.18512616377746438,52.18206408772106,9.35310722559166,142.40322407202862,0.08657275054584726,0.1124094636323072,0.15828057274731708,0.02723123892445363,0.00536086391015788,0.1331391445937284,0.07834843824778635,0.040389389631903486,0.10095608678980175,0.17095486100914908,0.06377076182715799,0.022638510973952045,0.09319459470299801,0.1445549640525619,0.013380783209406407,0.07092636635534894,0.024888034785762975,0.027250090690591006,0.06046416101836304,0.11511270879840828,0.0,0.05100790968225907,0.5723603330128877,0.018907320598989925
5.890905038821156,0.7776492540540298,0.39180728080112054,23.63992824120963,9.008407430011694,94.00288989535497,0.11623093629932146,0.15683885623760133,0.05930127627412113,0.04020534359926345,0.0,0.1357753902500864,0.1668240930773719,0.0,0.050620993175328,0.20717681116465309,0.22227800948103438,0.04227935732281257,0.0,0.09401287372193595,0.01192621602721252,0.0,0.0,0.002586761527200058,0.05009843202755044,0.0,0.018471078328098748,0.04627559562924798,0.43789239159368515,0.0
1.7585882100073467,-0.43678977474094155,0.45331358281460343,56.38200161984352,8.917211956864772,171.94627708144156,0.6367934985439312,0.0,0.0,0.027889037932896994,0.0,0.09209129965682705,0.0,0.0,0.1142734364636023,0.11017351604540654,0.11240599396893683,0.008535808850435445,0.017364240238357313,0.2916803199094257,0.07032785156296391,0.05303607142509782,0.08736520432160386,0.11098514308685563,0.08104739658659607,0.02663134650315823,0.004307128376885211,0.19435219051451857,0.28316593776401405,0.0
5.685738360626931,0.13058071045924718,0.5293664280529766,50.83883033496222,9.667707621624956,50.067084687697715,-0.474657880916707,0.04850940846995712,0.018807453019200036,0.0,0.0,0.01744136746303018,0.05567707995315527,0.0011812437635300294,0.02481184417463158,0.024737312205889886,0.0457766157763856,0.0,0.050124952318283,0.0,0.048099880836024095,0.18100284976885325,0.0,0.0,0.09141763020876106,0.06265764444296619,0.05428655422015845,0.050593302345936564,0.04350341641685784,0.023587131492079375
11.214734396905726,-0.27615693464968927,0.7404301579714647,29.8058435428249,9.226301151085261,61.90312292372582,0.29784324900900305,0.0,0.12927359483643266,0.0,0.0078333125893954,0.025973394130574236,0.13737808040480418,0.0238997861257447,0.0,0.20756579947539835,0.14155270086431984,0.0,0.08242382609247649,0.0,0.0,0.2654582658445267,0.008579107831692634,0.005752938737279396,0.015741057980278306,0.06635697199838153,0.05336062656506502,0.09699664139412846,0.3640824418947183,0.014411312063944616
8.6140286695097,-0.36578444849942027,0.5066348024849681,47.3521853976153,9.291048423132263,65.32202166379055,0.3581467183308512,0.10580055582022212,0.02929057837619577,0.0,0.0,0.07422578355572484,0.07839364731713443,0.05487595650064411,0.06750185079427788,0.0,0.051933338373862645,0.010438754811241185,0.04426843410112226,0.12431136088195303,0.0,0.012492322233957354,0.059857125053462676,0.08704222523337991,0.13444012236495784,0.025392406667230232,0.03413335545473025,0.1976421727329758,0.2526945797002378,0.0
9.156414990669528,-0.6455984743814591,0.5227818391042298,27.480148180047276,9.994564802713272,68.13567287594833,-0.0769270423181736,0.08066637563200924,0.11081350256290254,0.0,0.01745439773201584,0.0,0.254234257869361,0.027101450373591615,0.06497122967393612,0.0,0.12252211046587716,0.03081514701705312,0.011165449181930583,0.33579183392524237,0.0,0.053035143404543836,0.0738135611341752,0.09763523348801294,0.09978952608873393,0.0315189226323431,0.006809633776016474,0.07392392488770529,0.40713033046133984,0.004131631963458407
12.904344887156217,-0.08025248257842652,0.6531822054024368,48.9494495473124,7.872342956188979,171.77153524131137,0.7331585057139847,0.017190771381667067,0.11508585209231623,0.014447135463575995,0.014761937008405267,0.02625160739456381,0.3175394334760317,0.0019008255695507174,0.07530680406486309,0.08508530564631206,0.06595475143923595,0.02236968851213405,0.018099887947063097,0.15516314015113597,0.023335788466271726,0.05895329443656015,0.018737837986660233,0.021950075762165018,0.08144458560112382,0.0,0.01998755933570602,0.06085597822947443,0.25944633702926073,0.10664462325173227
5.3960197518183195,-0.5202758185298566,0.9093848469959283,52.06514735581996,9.50506229080864,101.21897035217664,-0.3444822628451144,0.09635479091503169,0.1899979669013945,0.018814364428691867,0.03299120881965616,0.07977759306048608,0.312850159950091,0.0,0.06912806953896082,0.15898822193751044,0.0843295581993861,0.007850056951365984,0.015402131352937972,0.27125898899924417,0.06731352974579857,0.15013269542231908,0.0,0.004507003866692904,0.04090340626100458,0.008740962366535631,0.01819150415665363,0.2002645883242595,0.0,0.12487651926578161
11.42933681311095,-0.993698369740367,0.6337692253923901,23.391106646628074,9.507502201084858,71.39193912265605,0.14130397976897816,0.019578301813784754,0.052335411110679436,0.0,0.0115249918726019,0.07211877781123457,0.15575465867880706,0.012263680278136568,0.0,0.19084369929768713,0.18125803967042453,0.02869260300524053,0.04397950226165184,0.12532589002060548,0.0,0.45822125103072997,0.09429527132285853,0.0,0.09771304026002213,0.03909480159866259,0.05654427807289841,0.036843852551523906,0.39621562299018637,0.06824191429785773
5.405452861683259,0.12201515742775537,0.6327338737880117,13.574256478617755,9.063273371269297,66.29047148997498,-0.06745326316668959,0.09060600222396042,0.10646329879110442,0.01242645935810848,0.009340674978913754,0.14306674032324868,0.1225861449298436,0.0391802442645912,0.11416468090993645,0.01117980561925222,0.0841445482152867,0.0,0.05083400569034921,0.0,0.022471077308540862,0.04461018230121842,0.06265552976118774,0.0,0.05527175853934949,0.07509021965479969,0.0,0.16337057419632764,0.38949377196391555,0.000539950361123219
7.829089489340384,-0.6150961076104333,0.6215854726272312,50.45006406042701,10.005639046061182,41.04032759636694,0.09789923203548383,0.0789155493148001,0.0,0.07864580503695541,0.004779702950938703,0.054727961998064234,0.13344317930390154,0.0824239297401926,0.10792325336114819,0.26229072480576615,0.11100906214383373,0.006472006089476999,0.0,0.019439832364589044,0.0,0.07508421347836398,0.06873035888763271,0.0,0.012812607394070336,0.0,0.0,0.04612696085201634,0.36785529756152247,0.030329195711312068
9.61662069235598,-0.13575359384782953,0.7072073857161312,35.42574285711832,9.146737229165213,124.7821213910498,1.1211582735572057,0.053047270066272904,0.0,0.0012966557923869346,0.07475693530848235,0.0,0.0,0.0,0.12432088713926642,0.16233613361176996,0.01646487446434003,0.003269464834338167,0.0,0.25174664902822047,0.0,0.3532022459791526,0.04023921302683784,0.017920656486207828,0.0808871102506438,0.0,0.0,0.10430066569687398,0.33885372835805927,0.04139172452728831
1.8777473588285059,-0.33534022335193003,0.8362848635929718,26.28449630721665,9.929992508949049,142.02419866791286,1.2599922394527536,0.0,0.03757398847242001,0.03750099572730897,0.03407946532675281,0.12006319826164369,0.23360380758586008,0.011901756823420557,0.0,0.13868302072866934,0.0962632618282057,0.0,0.0,0.1051734486329012,0.0,0.10753251931949759,0.0,0.05306444191141847,0.0,0.0,0.06065062852265677,0.002381669896786634,0.040559441614298725,0.11834509977491733
5.422003619917702,-0.3781396576543678,0.4998447733577103,30.450769862075518,9.393165503698055,37.87243792627511,0.32521240720558425,0.07214592063943744,0.0,0.0219176240253571,0.03324141060925901,0.05952834113907106,0.0,0.045411232508523525,0.10081676753536475,0.0996989697308123,0.21172800713408896,0.005363659343626586,0.033545961709260164,0.0,0.001890920514764971,0.0409289425389482,0.0,0.10625578151537059,0.07294846398274513,0.076452081476902,0.0,0.12143801255789369,0.6069738240870097,0.059206931081552325
8.805882366645143,-0.1637424726156803,0.5776670310506892,31.52749900647354,8.912336105032077,130.74210528126628,0.43423343511014245,0.0,0.018076381304970877,0.054786857298869895,0.023535362780894065,0.0,0.1652520066805469,0.0,0.04204600144350695,0.1542030771944195,0.16636988673323752,0.01624353394081774,0.05722449164203143,0.0,0.030150900143652414,0.05295792126697038,0.07790090674005246,0.0,0.03859786111175578,0.05804837576604696,0.04589395879363769,0.043332937860081994,0.511512285469775,0.013876918456221334
6.712063247930257,-0.25321256034912437,0.6483758039320168,55.44559762481876,9.865828154471803,11.433014502709938,0.12003991712319612,0.14963986805402799,0.007430173257941562,0.0,0.0,0.009438275895496593,0.019308042083825777,0.00042157443220092704,0.05578464996830841,0.18246870572364277,0.09319381991373644,0.03950970028997723,0.0,0.17714077755552224,0.03671799636786368,0.054125281623564586,0.051441129572252234,0.099484382610356,0.0,0.0,0.045565874362096095,0.1206717851221493,0.0173091920438756,0.02901444754054733
-2.853787328173973,-0.776240240184218,0.42464779231515193,41.6473343728543,9.440280298613102,23.09036642942869,-0.16289421836860646,0.03788046054971858,0.0,0.03264583446617335,0.0,0.025540289925237516,0.0,0.004109830052111596,0.11910746018763804,0.1535658132791933,0.05568346104489102,0.032771339662461985,0.08836622656027213,0.14907735498966013,0.0,0.0,0.10924247384035128,0.0,0.044621118058775694,0.0,0.046459464041655525,0.1251321482069655,0.15632907521945122,0.17772187918350743
10.936005102733489,-0.07476890181718457,0.6443458305646836,37.6461628992686,8.13570280384594,93.96340221178755,0.47462352178645084,0.2063322213459886,0.03832438789764052,0.0,0.0,0.05047017485786523,0.2501664913376518,0.0,0.03913690166350346,0.2675502967827495,0.10416535797644308,0.0,0.050580250394539075,0.0,0.025138704864841818,0.2885639746718517,0.0,0.0,0.0025987020066930017,0.0,0.05598131261208308,0.07387352454723177,0.13210608707397348,0.03137016645545739
4.69018741857991,-0.9314717510420123,0.5874276460128458,28.00493761347068,9.885165902102164,30.68738724133786,-0.15634652802646004,0.05352434671260133,0.0,0.05223651420328125,0.039393154477172676,0.006529114365618441,0.11538893340980055,0.046126154428989416,0.005928895204642737,0.0855733967801172,0.13507019391538533,0.02483865029490378,0.0,0.12915834252160838,0.0,0.0,0.0,0.09887887970454765,0.02983874876013192,0.054594064324640486,0.0,0.011371703711443651,0.019365123876363688,0.11678304764208439
8.475889201588545,-0.36065411942104,0.7072140142507665,56.23131988210376,11.5,39.73173857450231,0.5434524581127693,0.048837152454453796,0.0,0.051183410906056825,0.0,0.140644656015798,0.0756677714873414,0.03090117064687228,0.013676215984102028,0.09712492805119168,0.04241020129543027,0.0,0.0,0.0002886333835251942,0.05975015056379497,0.016942823668064794,0.05415957081237624,0.055555670489950165,0.07258763992715107,0.07711389118275175,0.056646662562781336,0.2418187533013581,0.04584346233676195,0.03503565963647372
